x,y
-5.059254654518639,-12.500279528357458
-17.196875447258254,-27.635774877376345
-4.312478782391167,4.859028774345925
1.476106446097612,-5.596623414953907
-2.1670095356796875,-7.074420575448445
12.877191306975284,14.192875480019977
8.163753870061308,-4.308516060453235
4.085103520230491,-7.2328264658806924
8.200092535754134,-1.9777486778775153
-2.1859391561341783,-20.633236799661706
-5.294342318048639,-8.291818742869264
-6.686289817430372,-1.7232358253314624
7.4001459727771,-2.63952672970163
5.26789692487787,-4.56722027363749
18.44422463181124,-3.0162970429736204
7.609791466755929,4.318282550524756
-15.964524171192837,-8.32171640143586
7.328757503627151,-17.406235356978744
18.94752859917717,-8.050297532063182
3.5817234495147825,7.640655339836535
-16.42287089435919,-33.038160988748885
-4.470308782177478,1.851865650587001
20.562043101774222,-14.79744325624155
9.369899567900841,-15.074343269371859
9.548993428974933,-18.994689328464574
-18.673539687583695,-21.32957866947453
-18.185770785333684,-16.852610379203234
-3.1554602673581407,17.441861953769273
19.308414589195895,-2.478646206622279
12.231703446070222,-15.801593361673344
3.1854557909868597,-7.896051975295357
6.665961918043295,1.5592099294229111
19.394167171740563,-7.507888870474128
-18.47938780208995,-34.503032525953074
0.7873792617036084,-19.305442882748185
7.963523860417578,-2.572085813710863
11.700190724709412,-16.77508561565956
0.6857827317443529,8.33741373317216
-7.392945505662232,-4.624632826645566
6.871241429425168,7.365539116717921
7.794129469349736,0.3862946745117306
-6.714285588445241,-10.751904168518024
2.7980742359078814,21.547531334757178
-8.903949660739942,-27.337352462687004
-14.690514385903775,-32.61079114261062
-12.529146774082994,1.9152599663081804
14.419480224660624,11.387517772072092
-4.44744707278998,-9.9053056439285
-21.240015978170444,-36.03500185632934
4.5450056604271065,-18.564735436947625
-9.17974661147881,-11.064487427496779
11.283468825514127,-16.13727595513664
-8.29669532020331,-9.270885632229282
-17.656892190761923,-32.34078288539377
5.420372292512221,-4.826653668057197
-15.185959056143535,-7.458932699481973
12.645319183090443,12.810832356213776
8.148527936854103,2.1271077004380765
-0.5771652566305119,-6.201349625467465
-3.6759374872983583,-8.248329315138351
-3.4639089608594458,-10.359544053980906
2.1546890545489124,7.982041333533719
5.872364948814152,8.002395571655198
8.380416129943614,1.227492598812817
-4.911431028156692,2.143535993988807
-17.021919422841528,-32.384743649737956
-15.544666043114292,-5.904623239685974
-7.537555775850511,-4.147306784035817
17.445835435542264,-19.690431280235757
-9.3671230586938,8.245024652249466
-20.480279961020422,-33.652571373259704
2.8277166645853087,-17.749875453243032
-6.456754559480619,-2.4412135398582824
-11.818911620233145,-25.882103942226422
4.386698566463292,-6.067673558820755
20.64154562978674,-16.48973697378983
13.728923620098854,13.41602216212044
17.356228349108353,-16.239357646883068
-7.421204145253231,-6.475235639769785
0.5928395058952209,20.938337819530087
-8.116875346534862,-5.2151601007283555
19.639226306051718,-11.383537727940265
-8.573077340088096,-5.614058798773666
-10.512062612560047,5.255723938990989
-5.999799699462564,-9.129996177596455
-0.728921474350396,7.697998961367095
17.804699038789423,1.3295404293616708
4.747316795456752,5.7095510513829595
14.10270226143782,11.328095732896124
10.005538372358409,17.238598857622502
13.192572510319266,13.082441239623293
-11.830061060574703,-26.881492568093808
6.307488045838478,17.90921806644053
-10.93686541049198,5.033060788899563
17.16751227585283,-19.484604076776623
-20.942575349138544,-28.7797294479843
-8.230297855316776,-23.99137569041455
9.79761390803887,17.343092632772194
6.389279927709384,17.248773823367255
7.681922711222915,3.121091644696962
4.459177997548925,8.656622760525291
-3.497470648842164,17.722111701425835
9.392739275657641,19.45437830232379
16.052686390223606,4.649370867032761
14.693917791639622,10.980695599765605
-20.809483224235592,-25.98501345939799
5.307456804834474,18.718643650172858
-14.061181843631633,-1.534040862398256
-20.730919932700612,-32.7875857857984
-1.6904416250196859,-8.515118013680647
20.484288871500805,-5.500455473673208
3.0530711111090745,-7.044313277732253
-14.974392577928318,-33.77202094504189
17.10216693670679,3.7892157547077274
6.819206977456466,-5.7098696818255315
17.720401166650493,-17.46511593634806
9.737424446500519,3.8025214202736617
-2.96819558832474,16.64208084163646
7.108645987023134,-17.07195178711132
-0.3965922234607666,-7.7430908236372185
8.131702757554518,17.36492006645485
1.868711585089116,7.822653750721723
-13.026020073973143,0.7359363145941398
-7.005501159989154,-6.161034379915361
-6.677438387214395,-11.444632916206082
-14.922340966788761,-3.4604387146456954
-21.284621737326283,-27.84601133848551
0.38087216200952645,-8.067345966340437
18.367736832354627,-3.7132891180268808
-2.45911408485768,19.888106257065434
-4.176450379334099,-20.693506744087315
8.820606546175975,-3.3960308785092597
-7.984547042814553,-7.681050707040483
-6.999208427995759,-8.360584780988233
6.335567420369273,5.319432642672728
-7.666144544980272,-3.653540389887111
-6.913508555101174,-7.056255990435707
0.08805805811327466,9.436288931047804
-0.6975229521926862,8.21895716794897
-5.415757236020561,-0.10239193405538338
19.17308023374412,-5.226321700677245
-2.50846235084989,4.626590738339587
4.622389308325792,20.275012182749514
-10.114047383531656,7.753947086688051
15.13632817054938,11.7775469956588
5.282498399640874,-0.7230139822312522
-6.627972124304377,-9.341738883674019
-3.4561268648572745,-9.727789910524649
3.035038546382842,-6.1674681609444955
-19.52434373456846,-27.738760424416192
6.811274419758418,4.920411960078467
-6.965786222480932,-5.962116948568071
-5.448159904990262,-8.129845682578148
0.3286046452993787,-7.340069512620535
-7.263387253279208,-2.273037332693323
12.599171210195442,13.153763141557702
-2.7501607181738565,6.906216271630015
-13.34974019619331,-1.0424062211129956
-5.476256850208715,-11.145293032162417
-18.241652940744366,-35.4628557526617
-4.890048980601114,3.086150066956053
8.500995140797748,0.7390813128617042
-15.813735269578036,-32.28773619770911
2.089907757345433,22.436684203207445
16.112143043615465,7.0065952575529
2.609794263188502,8.188648718844851
-0.4314231724637324,18.676830829131852
4.113569752381761,7.596525644518252
1.8950465700553276,8.836463830514921
-3.774606550542076,17.76513902462341
10.792187520279665,17.004976287435063
7.59400126935836,-3.9908793018033224
6.79134272377131,3.436002071966656
-18.272552739204777,-29.255644748541805
-16.764558476522108,-10.870018377834967
19.540453529850826,-10.955881341510292
5.4848719656719975,6.9168491258530596
-6.710663102941206,-0.7681518527591839
7.465089805978301,-0.5719598316564178
5.480005282688111,-5.405842062379437
3.4330726341439686,-5.473986193690915
-0.3940301744665427,8.206334447472141
9.97412125128069,18.084519125516156
-2.7230057702630996,-9.235619632662786
8.174759870065705,-4.841887003332687
-8.981466518484048,-10.220026962533522
-20.563247688814947,-40.60133372359427
-0.5636983390123309,6.697982126498985
-0.3895048535141423,-7.448931027606896
7.481841661297946,19.005584347526803
-4.742759772963716,4.721814283534872
-8.939965369574583,-4.236762129715061
-7.44939299192214,-6.1981935633581156
1.140539011811485,7.130176309092038
5.429799136369803,7.737047290187992
-17.95152427076806,-37.63579163429394
-5.3531768873331815,14.935051846494058
-17.058839315957595,-32.707364518230534
3.044213557655451,5.881095880007124
-7.76053655554028,-5.537127099858372
-7.848179493419534,-9.659857398625697
19.52836288505898,-4.258470357756286
-4.021952977305451,2.5023971188412193
4.339459581277203,8.322263893906202
19.631806313529,-2.328616286159943
7.825558490796551,1.8802195364802436
-8.809590711260046,9.147582788158063
6.414551164420434,-19.158737759959532
-1.0263614977545559,18.3091225729557
-4.222540068228681,-9.037405194861128
0.34080846403999615,-7.974787940911227
-4.886836287256015,-8.708949372353805
-9.244659366106191,-7.314344054603822
-8.417314278729128,-3.041233446390174
-3.1849705407941564,5.523121136097967
7.019183823538753,-0.9329905884792569
9.03413675392782,-17.411984280524226
8.847533748784198,-2.5600492889378064
13.598829083994728,11.219092636272006
0.8666187530114635,-7.286226246504295
8.085025834167736,-3.212022915248167
2.8621394731785315,7.329115695102444
20.436916347362356,-2.2059649871403737
-1.7209482868505805,-21.026091800894484
-17.10799636718074,-32.17614448774545
11.20915248302677,-18.198481687277596
6.4099438923686005,7.077008687763546
7.173583040495209,-19.106931232898116
2.4262176883545434,9.442311600649962
3.3769190075517246,9.004830146913866
10.72010610456654,14.935523517691227
7.216167288744081,-18.301332161561568
-8.146101070421267,-26.11497106206694
-19.653801381404573,-32.67887128837831
-13.000219157590747,0.46969496466604266
14.52099285334351,-18.677365663500726
-16.95142058122249,-11.254867294341837
7.155400448608676,-18.26058856823416
-6.2216805616364494,-1.8536550623286896
-14.970747634849587,-4.653886658280113
-20.49957110374221,-27.33620787423523
-2.0012594433296718,6.562704085019492
0.8853013041588194,-20.14096117839231
-7.279878074154988,-6.698160448268962
1.8882750404622541,10.389400437567792
15.39206362072759,-14.608201873534792
-7.385696810130494,-2.387683151306388
-6.200992112038553,-6.355363492720127
6.335273252170076,-2.463025762677523
-5.93470628575138,-11.506358923540654
16.171619766141795,9.232728385015973
7.991331381560101,-0.6123118493581596
-13.443581061896413,-31.261537049080736
-1.9032446254838025,4.838107923842324
4.484013038758567,8.395067789784305
3.1126736569952866,-6.352480403404905
-5.772231819881623,-9.479614838749288
-19.291015489069608,-32.086018725546815
17.245893364528573,-18.22520238552689
2.4289818642147436,-8.17287850765763
5.172208939373043,8.81709641463368
-6.490753769873161,14.332498962807968
-0.28900975403289453,7.621567580427624
-1.1434288230645522,-8.674776411428859
6.778284724030228,1.2338591227502194
-20.068795702542545,-38.16101166685009
3.6202132930322293,-18.211886465330917
13.194944140793893,-16.154424735578576
-4.595849339527041,4.468315358980651
3.1864983384830357,-6.45999863503351
15.666947487772548,8.934964973635301
12.207877158027276,-18.805682812455018
14.779752523398937,10.805804306809145
-16.560707182546572,-10.137789736928015
2.1753676232956978,-6.57298178825984
12.046678085911395,14.571928092659249
0.7912957772287167,8.164981510505134
-1.8618624362170206,-19.975027527543112
-1.0062715283916122,-8.849171050500205
-11.902151356570204,-30.14250316489871
-6.236058569945215,-22.08531004914359
-18.110212955280822,-29.37730355256949
-0.04505003660867307,18.68383306132882
-5.822390840728002,2.680417842231514
8.733181087693108,18.23130678924465
6.06121512696288,-2.8949908758263514
-7.45535014859561,-10.215107862712365
-5.910834577268226,-0.26913185969601405
-6.534839778906102,-4.294683574203323
18.93414213516004,-15.65265770628329
4.8737956860331115,6.902723710146353
-5.152048030967031,-8.860444822234156
-7.753771545628789,-7.246042476266006
-12.691454271830608,-28.00389050766312
20.436168472297066,-7.710827985275323
12.123514980461541,-14.195352484820845
18.961615209511752,-17.350369889655912
-6.9582173288270965,-8.843869538202423
-1.341932456635738,-7.816069286928267
18.348457565024614,-16.545728707241317
-2.262109570818762,-9.023938769498486
3.374138013904062,8.406837055002905
-7.3074417803245355,-9.530913199042047
-16.52061256245998,-35.572220229746854
-18.350793033866417,-15.9668103540889
-0.0919850765332888,-7.13012428374975
19.993261490723743,-18.769076614827746
18.24712198952417,-16.50247162910626
-20.24934336345234,-23.863199654809915
15.59232524289999,8.490163821341842
21.1059828866455,-12.549188479248892
3.6299632717594728,-3.2641173030550577
14.038060029849172,10.49181803654042
7.045430137170266,-4.157126244532013
4.687679876391381,-4.286372467262843
-19.211785045320163,-29.700700720943498
-6.8410029607756755,-10.331940260785139
-6.0230112168150605,1.370666959152412
6.643604064765616,2.474949799175915
-10.639613243536148,6.915253666320664
7.2427347183925,-18.514627294079794
7.623778948649353,2.85796511081017
-8.291078567230505,11.719955622528838
-16.443641660938667,-10.567044172255091
-19.22577204966905,-33.300108534754095
18.449976390942492,-16.586474386632137
-5.970829118809883,1.4232942933474542
-6.338336821452893,1.3376578280841604
-3.094681870473936,-21.939164288405106
-17.842824038781295,-20.8447287132977
0.7192329061701159,8.218288901788231
-5.087250324257274,-2.1721304469026093
12.10106629925373,13.714309394196569
3.754219385187227,9.775465761460282
-18.456838286138566,-27.312561882045333
-15.454589590924531,-9.103124157509482
8.943493603498982,-3.885516621274926
-3.9831615955366804,3.022090235884505
-16.466333293623485,-30.699597957497833
-12.88961675948259,-29.184538843136576
8.751299711692983,1.7744573743091525
-10.889785636143689,-27.52663320450273
2.6771011328916456,7.84493074639417
19.401299271245847,-14.575519530278239
4.5863117861731295,6.588690412021263
